ax,ay,az
0.28,0.85,0.36
0.29,0.85,0.36
0.29,0.86,0.35
0.3,0.86,0.32
0.3,0.85,0.32
0.3,0.83,0.31
0.3,0.83,0.3
0.31,0.8,0.3
0.31,0.79,0.29
0.32,0.77,0.3
0.33,0.79,0.27
0.33,0.81,0.23
0.32,0.83,0.24
0.34,0.84,0.25
0.34,0.85,0.28
0.34,0.85,0.3
0.34,0.85,0.3
0.34,0.86,0.3
0.34,0.86,0.29
0.34,0.86,0.29
0.36,0.85,0.28
0.36,0.84,0.28
0.35,0.84,0.27
0.35,0.85,0.26
0.34,0.86,0.25
0.35,0.85,0.23
0.34,0.85,0.19
0.34,0.86,0.18
0.33,0.87,0.11
0.33,0.87,0.07
0.32,0.89,-0.0
0.31,0.91,-0.02
0.31,0.95,-0.09
0.3,0.96,-0.11
0.3,1.0,-0.13
0.29,1.01,-0.14
0.29,0.99,-0.13
0.3,0.96,-0.14
0.3,0.93,-0.11
0.32,0.92,-0.09
0.33,0.88,-0.02
0.34,0.86,0.02
0.35,0.85,0.08
0.36,0.84,0.1
0.36,0.82,0.15
0.37,0.83,0.18
0.37,0.83,0.24
0.38,0.84,0.26
0.38,0.85,0.3
0.39,0.87,0.36
0.39,0.87,0.39
0.37,0.86,0.41
0.37,0.85,0.41
0.36,0.84,0.42
0.35,0.84,0.43
0.35,0.84,0.43
0.34,0.83,0.43
0.33,0.82,0.44
0.33,0.81,0.44
0.32,0.79,0.43
0.31,0.78,0.43
0.3,0.76,0.43
0.29,0.76,0.43
0.27,0.74,0.44
0.26,0.74,0.44
0.25,0.73,0.45
0.25,0.73,0.45
0.26,0.73,0.48
0.26,0.72,0.5
0.27,0.7,0.53
0.27,0.7,0.54
0.28,0.7,0.57
0.3,0.71,0.57
0.31,0.72,0.58
0.31,0.73,0.59
0.3,0.74,0.6
0.31,0.73,0.62
0.31,0.69,0.63
0.31,0.71,0.64
0.31,0.7,0.64
0.29,0.68,0.65
0.29,0.68,0.65
0.29,0.69,0.65
0.29,0.69,0.65
0.28,0.69,0.68
0.28,0.69,0.68
0.27,0.66,0.69
0.27,0.65,0.69
0.25,0.62,0.69
0.26,0.61,0.69
0.26,0.6,0.7
0.26,0.59,0.73
0.24,0.6,0.76
0.24,0.6,0.76
0.24,0.59,0.73
0.23,0.58,0.72
0.22,0.56,0.69
0.22,0.54,0.7
0.2,0.53,0.73
0.19,0.53,0.74
