ax,ay,az
0.06,-0.12,0.88
0.06,-0.12,0.86
0.09,-0.14,0.84
0.09,-0.17,0.94
0.11,-0.12,1.01
0.09,-0.11,1.01
0.1,-0.13,0.95
0.1,-0.13,0.92
0.1,-0.12,0.91
0.11,-0.11,0.92
0.11,-0.1,0.93
0.12,-0.1,0.94
0.13,-0.1,0.97
0.13,-0.1,0.98
0.15,-0.08,0.95
0.16,-0.08,0.95
0.16,-0.07,0.97
0.16,-0.07,0.97
0.18,-0.08,0.96
0.18,-0.08,0.95
0.19,-0.09,0.97
0.2,-0.09,0.97
0.21,-0.09,0.96
0.22,-0.08,0.96
0.23,-0.07,0.95
0.24,-0.05,0.95
0.25,-0.05,0.95
0.26,-0.04,0.94
0.26,-0.04,0.94
0.27,-0.03,0.94
0.28,-0.03,0.94
0.29,-0.02,0.95
0.3,-0.02,0.95
0.3,-0.01,0.94
0.3,-0.01,0.94
0.32,-0.0,0.93
0.32,-0.0,0.93
0.33,-0.0,0.93
0.34,-0.0,0.93
0.34,0.0,0.92
0.34,-0.0,0.91
0.34,-0.01,0.89
0.34,-0.01,0.88
0.34,-0.01,0.88
0.35,-0.0,0.88
0.36,0.01,0.89
0.36,0.02,0.89
0.37,0.02,0.89
0.38,0.03,0.88
0.39,0.05,0.87
0.4,0.06,0.87
0.41,0.06,0.88
0.42,0.07,0.88
0.44,0.07,0.89
0.46,0.07,0.88
0.47,0.08,0.88
0.49,0.1,0.87
0.5,0.1,0.87
0.51,0.11,0.87
0.51,0.11,0.88
0.52,0.11,0.9
0.53,0.11,0.89
0.53,0.1,0.86
0.53,0.1,0.86
0.53,0.11,0.86
0.53,0.12,0.85
0.54,0.12,0.83
0.54,0.13,0.83
0.54,0.14,0.83
0.55,0.15,0.84
0.55,0.14,0.82
0.56,0.14,0.81
0.56,0.15,0.81
0.56,0.16,0.8
0.57,0.17,0.79
0.57,0.18,0.79
0.59,0.2,0.77
0.59,0.22,0.77
0.6,0.25,0.75
0.6,0.25,0.74
0.61,0.27,0.72
0.6,0.28,0.72
0.6,0.29,0.7
0.61,0.29,0.69
0.61,0.29,0.68
0.62,0.27,0.68
0.62,0.27,0.68
0.63,0.25,0.68
0.63,0.24,0.7
0.63,0.22,0.71
0.63,0.21,0.7
0.62,0.2,0.71
0.62,0.2,0.72
0.62,0.21,0.7
0.63,0.21,0.69
0.63,0.23,0.68
0.63,0.23,0.69
0.63,0.23,0.68
0.63,0.23,0.68
0.62,0.24,0.67
