ax,ay,az
-0.95,-0.3,0.05
-0.97,-0.32,0.03
-0.99,-0.37,-0.02
-1.0,-0.4,-0.06
-1.02,-0.37,-0.08
-1.01,-0.3,-0.05
-0.92,-0.18,0.11
-0.89,-0.15,0.19
-0.88,-0.18,0.29
-0.89,-0.17,0.31
-0.96,-0.12,0.38
-0.97,-0.1,0.4
-0.99,-0.11,0.42
-0.99,-0.12,0.4
-1.02,-0.12,0.32
-1.01,-0.08,0.29
-0.9,-0.12,0.27
-0.84,-0.15,0.25
-0.77,-0.18,0.24
-0.76,-0.17,0.28
-0.8,-0.04,0.56
-0.75,-0.04,0.65
-0.69,-0.05,0.73
-0.68,-0.05,0.76
-0.7,-0.04,0.75
-0.73,-0.03,0.71
-0.75,-0.03,0.63
-0.75,-0.04,0.58
-0.76,-0.04,0.52
-0.78,0.02,0.54
-0.75,0.06,0.59
-0.66,0.1,0.68
-0.63,0.11,0.72
-0.57,0.12,0.78
-0.55,0.12,0.79
-0.52,0.12,0.78
-0.51,0.14,0.78
-0.47,0.17,0.81
-0.45,0.17,0.82
-0.41,0.2,0.85
-0.39,0.21,0.89
-0.36,0.22,0.98
-0.34,0.23,1.02
-0.29,0.23,1.06
-0.29,0.23,1.05
-0.29,0.23,1.0
-0.29,0.24,0.97
-0.32,0.26,0.94
-0.3,0.26,0.93
-0.28,0.24,0.91
-0.27,0.24,0.9
-0.22,0.2,0.91
-0.2,0.19,0.91
-0.16,0.17,0.91
-0.16,0.19,0.9
-0.17,0.24,0.88
-0.15,0.26,0.88
-0.12,0.27,0.9
-0.1,0.27,0.92
-0.09,0.26,0.94
-0.08,0.27,0.92
-0.05,0.28,0.9
0.0,0.29,0.91
0.01,0.29,0.9
0.03,0.3,0.91
0.05,0.31,0.92
0.06,0.29,0.9
0.08,0.28,0.9
0.13,0.29,0.93
0.13,0.29,0.94
0.15,0.31,0.94
0.16,0.32,0.92
0.19,0.33,0.85
0.22,0.35,0.82
0.23,0.27,0.84
0.24,0.23,0.87
0.27,0.23,0.95
0.28,0.26,0.97
0.28,0.3,0.94
0.29,0.31,0.91
0.32,0.3,0.8
0.33,0.29,0.76
0.37,0.24,0.8
0.39,0.22,0.84
0.47,0.24,0.89
0.47,0.26,0.9
0.44,0.28,0.89
0.45,0.26,0.84
0.46,0.23,0.7
0.45,0.22,0.69
0.45,0.22,0.77
0.47,0.23,0.79
0.5,0.25,0.79
0.56,0.23,0.77
0.56,0.23,0.77
0.61,0.25,0.76
0.62,0.26,0.77
0.63,0.24,0.78
0.65,0.25,0.78
0.67,0.25,0.8
