ax,ay,az
0.02,-0.24,1.05
0.02,-0.23,1.05
0.05,-0.23,1.05
0.0,-0.2,1.04
0.05,-0.22,1.03
0.04,-0.19,1.02
0.04,-0.18,1.04
0.04,-0.16,1.03
0.03,-0.16,1.02
0.05,-0.16,1.0
0.05,-0.15,0.97
0.05,-0.16,0.95
0.05,-0.15,0.94
0.05,-0.15,0.94
0.05,-0.13,0.94
0.05,-0.12,0.92
0.05,-0.1,0.91
0.05,-0.08,0.91
0.06,-0.07,0.91
0.06,-0.07,0.91
0.06,-0.05,0.91
0.06,-0.04,0.92
0.06,-0.03,0.94
0.06,-0.02,0.94
0.06,-0.0,0.95
0.06,0.01,0.95
0.07,0.01,0.95
0.08,0.01,0.95
0.08,0.02,0.94
0.08,0.02,0.94
0.08,0.02,0.94
0.08,0.03,0.94
0.09,0.03,0.94
0.08,0.05,0.93
0.09,0.05,0.93
0.09,0.08,0.93
0.09,0.09,0.94
0.1,0.11,0.95
0.1,0.11,0.95
0.11,0.12,0.94
0.11,0.13,0.94
0.12,0.12,0.94
0.12,0.12,0.94
0.13,0.14,0.96
0.14,0.15,0.95
0.14,0.17,0.94
0.14,0.18,0.94
0.15,0.22,0.93
0.14,0.22,0.93
0.15,0.24,0.92
0.15,0.24,0.93
0.16,0.26,0.95
0.16,0.26,0.95
0.17,0.27,0.95
0.17,0.28,0.95
0.18,0.3,0.95
0.18,0.31,0.95
0.18,0.32,0.94
0.18,0.32,0.94
0.19,0.33,0.92
0.18,0.32,0.93
0.18,0.33,0.92
0.18,0.34,0.91
0.19,0.33,0.9
0.18,0.33,0.9
0.18,0.33,0.89
0.17,0.34,0.85
0.17,0.35,0.84
0.18,0.36,0.82
0.2,0.36,0.8
0.2,0.34,0.78
0.2,0.35,0.79
0.18,0.38,0.8
0.18,0.4,0.81
0.17,0.43,0.87
0.17,0.45,0.88
0.18,0.46,0.88
0.18,0.46,0.87
0.18,0.45,0.85
0.18,0.45,0.85
0.17,0.45,0.86
0.18,0.46,0.87
0.18,0.47,0.87
0.18,0.47,0.87
0.18,0.47,0.85
0.17,0.47,0.84
0.17,0.45,0.83
0.17,0.45,0.82
0.16,0.41,0.84
0.14,0.4,0.82
0.13,0.4,0.76
0.13,0.41,0.74
0.14,0.38,0.73
0.16,0.41,0.74
0.15,0.43,0.75
0.16,0.48,0.8
0.16,0.5,0.79
0.17,0.5,0.79
0.16,0.52,0.78
0.16,0.57,0.74
