ax,ay,az
0.26,0.27,1.22
0.21,0.28,1.24
0.15,0.31,1.14
0.1,0.31,0.94
0.09,0.3,0.99
0.05,0.27,0.99
0.0,0.27,0.93
-0.05,0.27,0.83
-0.06,0.28,0.85
-0.05,0.35,0.83
-0.03,0.38,0.78
-0.0,0.24,0.89
0.01,0.17,0.95
0.01,0.11,0.94
-0.0,0.09,0.87
-0.01,0.04,0.79
-0.02,0.05,0.75
-0.01,0.14,0.75
0.0,0.24,0.82
0.04,0.46,0.84
0.06,0.56,0.83
0.06,0.67,0.81
0.05,0.67,0.78
0.04,0.64,0.78
0.05,0.62,0.8
0.05,0.63,0.85
0.06,0.64,0.86
0.06,0.62,0.86
0.05,0.59,0.86
0.03,0.55,0.82
0.03,0.53,0.82
0.03,0.52,0.83
0.03,0.52,0.85
0.03,0.52,0.87
0.04,0.53,0.86
0.04,0.52,0.86
0.03,0.5,0.85
0.02,0.5,0.82
0.02,0.51,0.82
0.03,0.52,0.83
0.04,0.52,0.85
0.04,0.51,0.87
0.03,0.5,0.82
0.02,0.49,0.81
0.01,0.48,0.81
0.01,0.49,0.81
0.02,0.49,0.84
0.02,0.5,0.85
0.02,0.51,0.87
0.02,0.52,0.87
0.03,0.51,0.85
0.02,0.5,0.84
0.01,0.49,0.83
0.01,0.49,0.84
0.02,0.5,0.85
0.03,0.5,0.86
0.04,0.52,0.86
0.04,0.51,0.86
0.03,0.5,0.86
0.03,0.5,0.84
0.02,0.49,0.82
0.01,0.49,0.81
0.01,0.5,0.82
0.02,0.49,0.83
0.03,0.49,0.84
0.02,0.48,0.85
0.03,0.47,0.84
0.02,0.47,0.84
0.02,0.48,0.84
0.02,0.47,0.83
0.02,0.47,0.84
0.02,0.45,0.85
0.03,0.46,0.86
0.03,0.46,0.88
0.02,0.46,0.88
0.01,0.47,0.87
0.01,0.47,0.87
0.02,0.47,0.86
0.02,0.46,0.85
0.01,0.46,0.84
0.01,0.45,0.85
0.0,0.45,0.84
0.0,0.46,0.84
0.01,0.46,0.86
0.01,0.45,0.86
0.0,0.39,0.87
-0.0,0.37,0.87
-0.02,0.27,0.87
-0.06,0.11,0.86
-0.21,-0.64,0.85
-0.27,-1.58,0.99
0.23,-4.0,2.0
0.11,-4.0,2.76
0.04,-4.0,1.44
1.01,-4.0,0.42
1.83,-3.73,-0.38
3.49,0.77,-0.62
3.85,3.1,-0.26
3.26,4.0,0.78
2.72,4.0,1.56
