ax,ay,az
-0.04,-1.01,0.1
-0.05,-1.0,0.1
-0.04,-1.0,0.1
-0.04,-1.0,0.1
-0.03,-1.0,0.09
-0.03,-1.02,0.09
-0.02,-1.03,0.1
-0.02,-1.04,0.1
-0.02,-1.04,0.1
-0.03,-1.01,0.09
-0.03,-1.0,0.09
-0.04,-0.98,0.1
-0.04,-0.98,0.11
-0.03,-1.0,0.11
-0.02,-1.01,0.11
-0.02,-1.04,0.11
-0.02,-1.04,0.11
-0.02,-1.03,0.11
-0.02,-1.02,0.1
-0.02,-1.01,0.09
-0.02,-1.01,0.09
-0.01,-1.0,0.09
-0.01,-1.0,0.09
-0.01,-0.99,0.09
-0.0,-0.99,0.1
-0.01,-0.98,0.09
-0.01,-0.96,0.08
-0.01,-0.95,0.08
-0.02,-0.94,0.06
-0.03,-0.93,0.05
-0.02,-0.94,0.05
-0.02,-0.95,0.06
-0.01,-0.98,0.07
0.0,-0.99,0.07
0.01,-1.01,0.07
0.01,-1.02,0.08
0.02,-1.03,0.09
0.02,-1.03,0.09
0.02,-1.02,0.1
0.01,-1.01,0.09
0.0,-1.0,0.09
-0.0,-0.99,0.09
-0.0,-0.97,0.08
-0.0,-0.96,0.07
-0.0,-0.97,0.06
0.0,-0.98,0.05
0.01,-0.99,0.06
0.01,-1.0,0.06
0.0,-0.99,0.07
0.0,-0.99,0.07
-0.0,-1.0,0.08
0.0,-1.0,0.08
0.02,-1.02,0.08
0.04,-1.05,0.1
0.05,-1.06,0.1
0.05,-1.06,0.1
0.05,-1.05,0.1
0.04,-1.0,0.08
0.03,-0.98,0.08
0.01,-0.93,0.06
0.0,-0.92,0.06
-0.0,-0.91,0.05
-0.0,-0.91,0.05
-0.0,-0.92,0.05
-0.0,-0.93,0.06
0.01,-0.99,0.06
0.02,-1.02,0.07
0.02,-1.07,0.08
0.02,-1.09,0.08
0.05,-1.23,0.1
0.08,-1.35,0.13
0.25,-1.84,0.18
0.35,-2.17,0.25
0.47,-2.74,0.52
0.48,-2.78,0.66
0.36,-2.27,0.8
0.28,-1.91,0.68
0.1,-1.16,0.39
0.06,-0.77,0.23
-0.05,-0.03,-0.06
-0.12,0.31,-0.19
-0.23,0.92,-0.51
-0.36,1.09,-0.67
-0.49,1.21,-0.91
-0.49,1.12,-0.94
-0.4,0.96,-0.89
-0.27,0.49,-0.6
-0.2,0.14,-0.4
-0.01,-0.75,0.09
0.09,-1.2,0.3
0.2,-1.82,0.5
0.11,-1.99,0.59
-0.04,-1.95,0.64
-0.07,-1.85,0.6
-0.15,-1.58,0.46
-0.19,-1.41,0.38
-0.21,-1.13,0.24
-0.22,-1.07,0.17
-0.23,-1.0,0.05
-0.23,-1.0,0.02
