ax,ay,az
0.88,-0.39,-0.02
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.41,-0.02
0.89,-0.41,-0.02
0.89,-0.41,-0.02
0.88,-0.41,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.01
0.89,-0.39,-0.01
0.88,-0.39,-0.01
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.89,-0.4,-0.02
0.88,-0.4,-0.02
0.89,-0.4,-0.02
0.89,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.4,-0.02
0.88,-0.39,-0.03
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.88,-0.39,-0.02
0.89,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.89,-0.4,-0.02
0.89,-0.4,-0.01
0.88,-0.4,-0.01
0.89,-0.4,-0.02
0.88,-0.4,-0.02
0.89,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.88,-0.39,-0.03
0.88,-0.39,-0.03
0.88,-0.39,-0.03
0.88,-0.39,-0.03
0.89,-0.39,-0.02
0.89,-0.4,-0.02
0.89,-0.4,-0.02
0.89,-0.4,-0.02
0.88,-0.4,-0.02
0.89,-0.4,-0.02
0.89,-0.4,-0.01
0.88,-0.4,-0.01
0.88,-0.39,-0.01
0.88,-0.39,-0.01
0.88,-0.39,-0.01
0.88,-0.38,-0.01
0.88,-0.39,-0.01
0.88,-0.39,-0.02
0.88,-0.39,-0.02
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.89,-0.39,-0.02
0.88,-0.39,-0.02
0.89,-0.39,-0.03
0.88,-0.4,-0.03
0.89,-0.4,-0.03
0.89,-0.39,-0.03
0.88,-0.38,-0.03
0.87,-0.33,-0.05
0.75,0.28,-0.31
0.73,0.57,-0.65
1.03,-0.1,-0.92
1.1,-1.02,-0.68
1.1,-2.25,-0.19
1.29,-2.03,-0.09
1.05,-0.2,-0.89
0.57,0.41,-1.26
0.52,0.5,-0.78
0.63,0.18,-0.31
0.81,-0.12,0.17
0.87,-0.08,0.15
0.85,-0.05,-0.06
0.9,-0.15,-0.15
0.92,-0.27,-0.28
0.9,-0.29,-0.35
0.87,-0.18,-0.43
