ax,ay,az
0.83,-0.32,0.37
0.83,-0.32,0.37
0.83,-0.31,0.37
0.83,-0.3,0.37
0.83,-0.3,0.38
0.82,-0.3,0.38
0.82,-0.31,0.38
0.83,-0.31,0.37
0.83,-0.32,0.37
0.82,-0.32,0.37
0.83,-0.32,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.3,0.38
0.82,-0.3,0.37
0.82,-0.31,0.37
0.82,-0.31,0.37
0.82,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.3,0.37
0.83,-0.31,0.37
0.83,-0.31,0.38
0.82,-0.31,0.37
0.82,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.82,-0.3,0.37
0.83,-0.3,0.37
0.82,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.3,0.37
0.83,-0.3,0.37
0.83,-0.3,0.37
0.83,-0.3,0.37
0.82,-0.3,0.37
0.82,-0.3,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.31,0.37
0.83,-0.3,0.37
0.83,-0.3,0.37
0.83,-0.3,0.37
0.83,-0.29,0.37
0.83,-0.3,0.37
0.83,-0.3,0.36
0.83,-0.3,0.36
0.84,-0.32,0.38
0.84,-0.32,0.38
0.84,-0.31,0.36
0.83,-0.3,0.36
0.82,-0.29,0.35
0.82,-0.3,0.36
0.83,-0.3,0.36
0.83,-0.31,0.36
0.83,-0.32,0.36
0.83,-0.32,0.36
0.83,-0.32,0.36
0.83,-0.31,0.36
0.83,-0.31,0.36
0.83,-0.31,0.36
0.83,-0.3,0.36
0.82,-0.3,0.37
0.8,-0.26,0.35
0.61,0.27,0.11
0.42,0.74,-0.19
0.78,0.81,-0.94
1.23,0.15,-1.24
1.27,-2.0,-1.45
1.21,-2.98,-0.9
1.64,-2.57,0.09
1.51,-1.49,-0.29
0.53,0.69,-1.35
0.36,1.07,-1.21
0.54,0.36,-0.25
0.74,-0.06,0.12
0.96,-0.2,0.24
0.88,-0.17,0.1
0.86,-0.18,-0.09
0.91,-0.2,-0.18
0.87,-0.05,-0.52
0.79,0.01,-0.66
