ax,ay,az
-0.0,-0.83,0.49
-0.01,-0.86,0.47
-0.01,-0.87,0.46
-0.01,-0.88,0.46
-0.0,-0.89,0.46
-0.01,-0.9,0.46
-0.02,-0.91,0.45
-0.02,-0.92,0.42
-0.03,-0.93,0.42
-0.02,-0.93,0.37
-0.03,-0.94,0.35
-0.03,-0.95,0.33
-0.03,-0.95,0.33
-0.03,-0.95,0.32
-0.03,-0.95,0.31
-0.04,-0.95,0.31
-0.04,-0.94,0.31
-0.05,-0.93,0.32
-0.04,-0.93,0.29
-0.05,-0.94,0.26
-0.04,-0.97,0.25
-0.04,-0.98,0.24
-0.05,-0.98,0.26
-0.05,-0.98,0.28
-0.05,-0.97,0.29
-0.05,-0.97,0.27
-0.05,-0.98,0.25
-0.04,-0.98,0.25
-0.05,-0.98,0.23
-0.05,-0.98,0.22
-0.05,-0.97,0.2
-0.06,-0.98,0.19
-0.07,-0.98,0.19
-0.07,-0.97,0.18
-0.07,-0.96,0.17
-0.07,-0.95,0.15
-0.07,-0.94,0.1
-0.07,-0.94,0.09
-0.07,-0.95,0.07
-0.08,-0.97,0.07
-0.08,-0.98,0.1
-0.08,-0.98,0.11
-0.08,-0.96,0.12
-0.08,-0.96,0.12
-0.08,-0.96,0.12
-0.08,-0.97,0.12
-0.08,-0.97,0.12
-0.07,-0.98,0.11
-0.07,-0.98,0.12
-0.07,-0.98,0.13
-0.07,-0.98,0.14
-0.07,-0.96,0.16
-0.06,-0.95,0.16
-0.07,-0.94,0.19
-0.07,-0.94,0.19
-0.06,-0.95,0.17
-0.06,-0.98,0.15
-0.06,-1.0,0.14
-0.06,-0.99,0.15
-0.06,-0.99,0.17
-0.06,-0.99,0.18
-0.06,-1.0,0.18
-0.06,-1.01,0.18
-0.07,-1.03,0.15
-0.07,-1.04,0.14
-0.06,-1.04,0.12
-0.07,-1.03,0.13
-0.07,-1.0,0.14
-0.07,-0.99,0.15
-0.07,-0.98,0.14
-0.07,-0.98,0.12
-0.07,-1.0,0.1
-0.08,-1.01,0.1
-0.08,-1.01,0.1
-0.08,-1.0,0.11
-0.08,-1.0,0.1
-0.09,-1.0,0.1
-0.09,-0.98,0.1
-0.08,-0.95,0.08
-0.07,-0.9,0.12
-0.03,-0.57,0.22
0.04,-0.49,0.33
0.06,-0.73,0.53
0.06,-1.08,0.58
-0.17,-1.38,0.35
-0.11,-1.17,0.24
0.1,-1.07,1.22
0.12,-0.91,1.56
0.11,-0.39,0.95
0.09,-0.36,0.62
0.06,-0.45,0.93
0.07,-0.57,0.71
-0.01,-1.12,0.26
-0.04,-1.2,0.23
0.0,-0.94,0.44
0.03,-0.88,0.43
0.03,-0.78,0.53
0.01,-0.72,0.57
0.01,-0.7,0.55
0.01,-0.74,0.5
