ax,ay,az
0.05,0.25,0.94
0.06,0.24,0.93
0.06,0.23,0.92
0.06,0.22,0.92
0.07,0.23,0.92
0.08,0.25,0.93
0.08,0.26,0.93
0.07,0.27,0.93
0.07,0.27,0.93
0.07,0.25,0.91
0.07,0.24,0.9
0.07,0.23,0.87
0.07,0.21,0.86
0.08,0.18,0.83
0.1,0.19,0.84
0.1,0.17,0.85
0.11,0.15,0.84
0.12,0.1,0.81
0.16,0.09,0.78
0.18,0.06,0.74
0.21,0.02,0.73
0.24,-0.01,0.74
0.36,-0.05,0.86
0.38,-0.05,0.95
0.42,0.01,1.12
0.38,0.08,1.17
0.31,0.13,1.19
0.27,0.1,1.19
0.31,0.04,1.09
0.3,-0.01,1.03
0.31,-0.06,0.9
0.3,-0.09,0.85
0.3,-0.14,0.81
0.3,-0.15,0.79
0.31,-0.16,0.79
0.3,-0.17,0.79
0.3,-0.22,0.79
0.31,-0.24,0.82
0.33,-0.25,0.87
0.36,-0.26,0.89
0.32,-0.24,0.95
0.3,-0.23,1.01
0.32,-0.23,0.98
0.31,-0.22,0.96
0.29,-0.21,0.93
0.29,-0.2,0.92
0.27,-0.23,0.9
0.24,-0.23,0.87
0.23,-0.25,0.82
0.23,-0.3,0.81
0.24,-0.33,0.81
0.25,-0.38,0.81
0.26,-0.41,0.82
0.27,-0.45,0.83
0.27,-0.46,0.84
0.26,-0.47,0.86
0.26,-0.47,0.86
0.25,-0.48,0.83
0.25,-0.48,0.81
0.25,-0.5,0.79
0.25,-0.5,0.79
0.24,-0.52,0.79
0.24,-0.52,0.79
0.24,-0.52,0.8
0.23,-0.52,0.82
0.22,-0.5,0.86
0.22,-0.49,0.87
0.49,-0.24,1.09
0.57,-0.01,1.48
0.07,-0.02,1.91
-0.0,-0.03,1.6
0.28,-0.57,0.35
0.13,-0.9,-0.3
0.16,0.09,0.15
0.26,0.76,1.24
0.11,0.61,2.11
0.05,0.05,1.85
0.04,-0.64,1.06
0.02,-0.57,0.87
0.03,0.07,0.83
0.05,0.45,0.95
0.01,0.69,0.97
0.01,0.79,0.78
0.01,0.77,0.72
0.05,0.67,0.7
0.06,0.59,0.69
0.04,0.43,0.72
0.04,0.38,0.77
0.06,0.37,0.88
0.07,0.38,0.93
0.06,0.42,0.96
0.06,0.43,0.96
0.07,0.45,0.94
0.07,0.45,0.91
0.06,0.46,0.83
0.06,0.46,0.83
0.05,0.44,0.81
0.04,0.43,0.8
0.03,0.42,0.8
0.03,0.43,0.81
