ax,ay,az
0.09,-0.9,0.32
0.08,-0.89,0.3
0.09,-0.88,0.3
0.1,-0.9,0.31
0.12,-0.91,0.31
0.13,-0.92,0.31
0.12,-0.92,0.31
0.12,-0.93,0.31
0.12,-0.93,0.31
0.11,-0.94,0.31
0.11,-0.95,0.32
0.11,-0.96,0.33
0.11,-0.95,0.33
0.12,-0.96,0.33
0.11,-0.95,0.33
0.1,-0.92,0.33
0.1,-0.94,0.34
0.1,-0.95,0.35
0.1,-0.94,0.34
0.11,-0.95,0.35
0.11,-0.97,0.36
0.1,-0.96,0.35
0.1,-0.95,0.33
0.09,-0.93,0.28
0.08,-0.93,0.25
0.07,-0.92,0.21
0.07,-0.92,0.2
0.08,-0.91,0.2
0.08,-0.91,0.21
0.08,-0.9,0.21
0.08,-0.9,0.21
0.09,-0.93,0.21
0.1,-0.96,0.21
0.1,-0.97,0.22
0.1,-0.98,0.23
0.1,-0.97,0.25
0.1,-0.97,0.26
0.1,-0.97,0.23
0.09,-0.96,0.23
0.08,-0.94,0.22
0.09,-0.96,0.2
0.09,-0.95,0.21
0.1,-0.94,0.24
0.11,-0.96,0.25
0.11,-0.98,0.27
0.11,-0.96,0.26
0.1,-0.95,0.24
0.11,-0.96,0.24
0.1,-0.97,0.22
0.09,-0.96,0.23
0.09,-0.92,0.22
0.09,-0.92,0.22
0.1,-0.94,0.22
0.1,-0.95,0.22
0.1,-0.94,0.22
0.11,-0.95,0.22
0.1,-0.97,0.23
0.11,-0.96,0.23
0.1,-0.94,0.23
0.11,-0.95,0.22
0.1,-0.95,0.22
0.1,-0.94,0.21
0.11,-0.95,0.22
0.12,-0.97,0.22
0.11,-0.97,0.21
0.12,-0.96,0.21
0.12,-0.97,0.21
0.12,-0.99,0.2
0.12,-0.98,0.2
0.12,-0.95,0.19
0.12,-0.95,0.19
0.11,-0.95,0.18
0.11,-0.96,0.19
0.12,-0.96,0.2
0.12,-0.96,0.2
0.11,-0.93,0.2
0.11,-0.92,0.19
0.1,-0.9,0.19
0.13,-0.89,0.2
0.58,-0.81,0.3
0.95,-0.65,0.4
0.16,-0.53,0.78
-0.26,-0.98,0.72
0.22,-0.23,0.55
0.17,-0.08,0.37
-0.84,-0.42,-0.31
-0.66,-0.68,-0.42
0.71,-1.01,0.03
1.05,-1.3,0.4
1.22,-1.69,0.88
1.21,-1.6,0.91
1.06,-1.09,0.68
1.01,-0.84,0.57
0.82,-0.48,0.22
0.58,-0.46,0.11
0.19,-0.59,0.11
0.23,-0.69,0.2
0.47,-0.81,0.44
0.56,-0.86,0.53
0.59,-0.89,0.61
