ax,ay,az
-0.3,-0.9,0.35
-0.3,-0.91,0.33
-0.3,-0.94,0.3
-0.3,-0.95,0.29
-0.29,-0.95,0.28
-0.28,-0.94,0.28
-0.28,-0.95,0.27
-0.27,-0.95,0.25
-0.27,-0.97,0.2
-0.26,-0.97,0.18
-0.24,-0.96,0.13
-0.23,-0.97,0.12
-0.22,-0.99,0.09
-0.22,-1.0,0.07
-0.21,-1.03,0.06
-0.21,-1.03,0.06
-0.21,-1.0,0.09
-0.22,-0.97,0.08
-0.19,-0.96,0.09
-0.19,-0.96,0.1
-0.18,-0.97,0.07
-0.17,-0.98,0.05
-0.16,-1.01,0.04
-0.16,-1.04,0.03
-0.16,-1.05,-0.0
-0.16,-1.06,-0.0
-0.16,-1.05,-0.01
-0.15,-1.02,-0.06
-0.15,-1.0,-0.08
-0.13,-0.97,-0.08
-0.13,-0.99,-0.06
-0.12,-1.0,-0.07
-0.12,-1.02,-0.08
-0.12,-1.04,-0.11
-0.11,-1.04,-0.13
-0.11,-1.03,-0.14
-0.1,-1.01,-0.14
-0.1,-1.0,-0.12
-0.09,-0.99,-0.12
-0.09,-1.0,-0.11
-0.08,-1.0,-0.12
-0.08,-1.0,-0.13
-0.07,-1.0,-0.12
-0.06,-1.0,-0.11
-0.06,-1.0,-0.12
-0.06,-1.02,-0.15
-0.06,-1.04,-0.15
-0.05,-1.02,-0.18
-0.05,-1.02,-0.18
-0.05,-1.01,-0.16
-0.04,-1.0,-0.16
-0.04,-1.0,-0.14
-0.04,-1.0,-0.14
-0.03,-1.03,-0.15
-0.03,-1.05,-0.16
-0.03,-1.07,-0.18
-0.03,-1.07,-0.17
-0.03,-1.06,-0.17
-0.03,-1.04,-0.16
-0.03,-1.04,-0.16
-0.02,-1.02,-0.17
-0.02,-1.02,-0.18
-0.02,-1.03,-0.19
-0.02,-1.03,-0.18
-0.02,-1.02,-0.18
-0.02,-1.01,-0.18
-0.02,-1.0,-0.19
-0.01,-0.99,-0.19
-0.01,-0.98,-0.2
-0.01,-0.98,-0.21
-0.01,-0.99,-0.22
-0.01,-1.0,-0.22
-0.01,-1.0,-0.21
-0.01,-0.99,-0.22
-0.01,-0.98,-0.2
-0.01,-0.96,-0.2
-0.01,-0.95,-0.2
-0.01,-0.94,-0.18
0.05,-0.8,-0.12
0.08,-0.8,-0.07
0.09,-0.89,0.08
0.16,-1.19,0.3
-0.13,-1.38,0.28
-0.13,-0.98,-0.05
0.15,-0.71,0.48
0.2,-0.9,1.27
0.15,-0.44,1.52
0.2,-0.32,0.95
0.19,-0.42,0.56
0.16,-0.83,0.52
0.13,-0.99,0.33
0.03,-1.09,0.24
0.04,-1.03,0.36
0.08,-0.91,0.44
0.09,-0.88,0.45
0.1,-0.77,0.54
0.08,-0.72,0.59
0.08,-0.73,0.52
0.09,-0.76,0.51
0.09,-0.77,0.53
