ax,ay,az
0.14,-0.81,0.47
0.13,-0.83,0.46
0.14,-0.84,0.44
0.14,-0.86,0.44
0.14,-0.86,0.44
0.15,-0.87,0.44
0.15,-0.87,0.44
0.15,-0.87,0.44
0.15,-0.87,0.44
0.14,-0.88,0.42
0.14,-0.88,0.41
0.14,-0.88,0.41
0.14,-0.89,0.41
0.14,-0.89,0.39
0.15,-0.89,0.39
0.15,-0.89,0.39
0.15,-0.9,0.39
0.14,-0.91,0.38
0.15,-0.91,0.38
0.15,-0.91,0.38
0.14,-0.91,0.35
0.14,-0.91,0.33
0.14,-0.9,0.32
0.14,-0.9,0.31
0.13,-0.92,0.29
0.13,-0.92,0.27
0.13,-0.93,0.26
0.13,-0.94,0.25
0.13,-0.95,0.23
0.13,-0.96,0.23
0.13,-0.96,0.23
0.13,-0.96,0.23
0.13,-0.97,0.21
0.13,-0.97,0.19
0.12,-0.98,0.18
0.13,-0.98,0.16
0.12,-0.99,0.15
0.12,-0.99,0.14
0.12,-0.99,0.14
0.11,-0.98,0.14
0.11,-0.97,0.13
0.11,-0.97,0.13
0.1,-0.98,0.1
0.1,-0.98,0.09
0.1,-0.98,0.09
0.1,-0.99,0.09
0.1,-0.99,0.07
0.11,-0.99,0.07
0.1,-1.0,0.06
0.1,-1.0,0.05
0.1,-1.0,0.04
0.1,-0.99,0.03
0.1,-0.98,0.03
0.11,-0.97,0.02
0.11,-0.98,0.02
0.1,-1.0,0.0
0.11,-1.0,-0.01
0.1,-1.0,-0.01
0.1,-1.0,-0.01
0.09,-0.99,0.0
0.11,-0.99,0.01
0.09,-0.99,0.01
0.1,-0.99,0.01
0.09,-1.0,0.0
0.09,-1.01,-0.0
0.09,-1.02,-0.01
0.09,-1.01,-0.0
0.08,-0.99,0.0
0.07,-0.97,0.02
0.11,-0.72,0.28
0.26,-0.68,0.57
0.36,-1.18,1.15
0.29,-1.55,1.29
0.02,-2.08,0.88
-0.05,-1.83,0.15
-0.05,-0.48,-1.17
0.24,0.05,-0.94
0.3,-0.22,0.89
0.13,-0.5,1.27
0.08,-0.54,1.01
0.16,-0.81,0.58
0.3,-0.88,0.84
0.29,-1.21,1.43
0.29,-1.21,1.19
0.18,-1.0,0.55
0.15,-0.84,0.38
0.19,-0.49,0.19
0.21,-0.41,0.32
0.16,-0.47,0.72
0.17,-0.52,0.84
0.21,-0.62,0.9
0.2,-0.66,0.87
0.19,-0.72,0.8
0.18,-0.73,0.75
0.16,-0.74,0.65
0.15,-0.76,0.62
0.14,-0.79,0.56
0.13,-0.79,0.54
0.13,-0.79,0.53
0.13,-0.76,0.53
