ax,ay,az
-0.04,-0.86,0.53
-0.04,-0.87,0.5
-0.04,-0.87,0.49
-0.05,-0.88,0.45
-0.03,-0.9,0.45
-0.04,-0.9,0.43
-0.04,-0.9,0.43
-0.03,-0.91,0.44
-0.03,-0.91,0.43
-0.03,-0.91,0.41
-0.04,-0.91,0.4
-0.03,-0.92,0.37
-0.04,-0.93,0.35
-0.04,-0.92,0.33
-0.04,-0.93,0.32
-0.03,-0.95,0.3
-0.03,-0.94,0.29
-0.04,-0.93,0.27
-0.05,-0.92,0.26
-0.04,-0.92,0.24
-0.04,-0.92,0.22
-0.04,-0.93,0.21
-0.04,-0.94,0.21
-0.03,-0.94,0.21
-0.03,-0.94,0.21
-0.02,-0.94,0.22
-0.02,-0.95,0.26
-0.03,-0.96,0.27
-0.03,-0.98,0.27
-0.02,-0.98,0.26
-0.02,-0.98,0.24
-0.02,-0.98,0.24
-0.02,-0.97,0.23
-0.02,-0.96,0.23
-0.02,-0.95,0.22
-0.01,-0.96,0.24
-0.01,-0.97,0.3
-0.02,-0.97,0.33
-0.01,-0.97,0.34
-0.0,-0.95,0.32
0.0,-0.94,0.29
0.0,-0.93,0.28
0.01,-0.94,0.25
0.01,-0.96,0.23
0.0,-0.99,0.19
-0.0,-1.0,0.18
0.01,-0.98,0.18
0.0,-0.97,0.18
0.01,-0.96,0.21
0.01,-0.96,0.21
0.01,-0.96,0.23
0.01,-0.98,0.23
0.01,-0.98,0.23
0.01,-0.99,0.23
0.01,-0.99,0.23
0.01,-0.97,0.22
0.01,-0.96,0.22
0.02,-0.96,0.21
0.02,-0.95,0.21
0.02,-0.95,0.21
0.02,-0.95,0.21
0.02,-0.96,0.2
0.02,-0.96,0.21
0.03,-0.97,0.22
0.03,-0.98,0.24
0.03,-0.97,0.25
0.03,-0.97,0.25
0.03,-0.96,0.24
0.04,-0.97,0.23
0.03,-0.97,0.21
0.03,-0.97,0.21
0.03,-0.96,0.22
0.03,-0.95,0.22
0.03,-0.95,0.22
0.04,-0.95,0.21
0.04,-0.97,0.2
0.04,-0.98,0.2
0.04,-0.99,0.21
0.04,-1.0,0.21
0.02,-0.99,0.18
0.05,-1.02,0.19
0.05,-1.0,0.15
0.03,-0.98,0.16
0.01,-0.91,0.35
-0.13,-0.52,0.6
0.04,-0.37,0.9
0.31,-0.89,0.88
0.57,-1.24,0.97
-0.14,-2.14,0.27
-0.08,-1.86,-0.88
0.19,-1.03,0.46
0.19,-0.65,2.37
-0.0,-0.03,1.88
-0.22,-0.07,0.81
-0.13,-0.11,0.77
-0.11,-0.16,0.74
-0.1,-0.38,0.56
-0.04,-0.53,0.59
0.02,-0.62,0.77
0.02,-0.62,0.86
