ax,ay,az
-0.08,-0.97,0.26
-0.09,-0.96,0.24
-0.09,-0.95,0.21
-0.09,-0.95,0.19
-0.09,-0.97,0.14
-0.09,-0.97,0.12
-0.09,-1.02,0.12
-0.09,-1.03,0.12
-0.09,-1.0,0.12
-0.09,-0.98,0.12
-0.09,-0.96,0.09
-0.1,-0.95,0.08
-0.1,-0.95,0.08
-0.09,-0.96,0.1
-0.1,-0.98,0.1
-0.09,-0.98,0.09
-0.1,-0.98,0.08
-0.1,-0.98,0.08
-0.1,-0.97,0.09
-0.1,-0.97,0.08
-0.1,-0.96,0.07
-0.11,-0.97,0.07
-0.1,-0.98,0.08
-0.1,-0.99,0.08
-0.1,-0.99,0.07
-0.1,-1.0,0.05
-0.1,-1.0,0.04
-0.1,-1.0,0.02
-0.1,-0.99,0.01
-0.1,-0.98,0.0
-0.1,-0.98,0.01
-0.1,-0.99,0.03
-0.1,-1.0,0.03
-0.1,-0.99,0.03
-0.1,-0.99,0.03
-0.1,-0.99,0.01
-0.1,-0.99,0.02
-0.1,-0.99,0.02
-0.1,-0.99,0.02
-0.1,-0.98,0.03
-0.1,-0.99,0.04
-0.1,-0.99,0.04
-0.1,-1.0,0.03
-0.1,-1.0,0.02
-0.1,-1.0,0.03
-0.1,-1.0,0.03
-0.1,-1.0,0.02
-0.1,-0.99,0.02
-0.1,-0.98,0.02
-0.09,-0.99,0.02
-0.09,-1.0,0.02
-0.1,-1.0,0.02
-0.09,-1.0,0.02
-0.09,-1.0,0.01
-0.09,-0.99,0.03
-0.1,-0.99,0.03
-0.09,-0.99,0.03
-0.09,-0.98,0.02
-0.1,-0.97,0.02
-0.09,-0.96,0.01
-0.09,-0.98,0.01
-0.09,-1.01,0.02
-0.09,-1.05,0.04
-0.09,-1.04,0.05
-0.1,-0.98,0.07
-0.1,-0.96,0.06
-0.1,-0.85,0.07
-0.09,-0.72,0.06
0.07,-0.53,0.33
0.1,-0.59,0.58
0.06,-1.3,1.25
-0.12,-1.96,0.66
0.04,-1.24,-0.17
0.26,-0.61,1.27
0.03,0.06,2.7
-0.1,0.12,1.56
-0.28,-0.19,-0.34
-0.21,-0.39,-0.32
-0.0,-0.64,0.69
0.1,-0.54,1.06
0.1,-0.36,1.28
0.03,-0.47,1.16
0.01,-0.67,0.92
0.04,-0.71,0.9
0.04,-0.74,0.88
0.04,-0.72,0.86
0.03,-0.7,0.81
-0.01,-0.66,0.65
-0.01,-0.63,0.63
-0.01,-0.6,0.65
-0.0,-0.59,0.67
0.01,-0.61,0.69
0.0,-0.64,0.7
0.01,-0.68,0.72
0.02,-0.68,0.76
0.02,-0.64,0.77
0.01,-0.62,0.76
-0.0,-0.6,0.71
-0.01,-0.6,0.7
-0.01,-0.63,0.69
